1503014400000,0.000000
1503100800000,0.000000
1503187200000,0.000000
1503273600000,0.000000
1503360000000,0.000000
1503446400000,0.000000
1503532800000,0.000000
1503619200000,0.000000
1503705600000,0.000000
1503792000000,0.000000
1503878400000,0.000000
1503964800000,0.000000
1504051200000,0.000000
1504137600000,0.000000
1504224000000,0.000000
1504310400000,0.000000
1504396800000,0.000000
1504483200000,0.000000
1504569600000,0.000000
1504656000000,0.000000
1504742400000,0.000000
1504828800000,0.000000
1504915200000,0.000000
1505001600000,0.000000
1505088000000,0.000000
1505174400000,0.000000
1505260800000,0.000000
1505347200000,0.000000
1505433600000,0.000000
1505520000000,0.000000
1505606400000,0.000000
1505692800000,0.000000
1505779200000,0.000000
1505865600000,0.000000
1505952000000,0.000000
1506038400000,0.000000
1506124800000,0.000000
1506211200000,0.000000
1506297600000,0.000000
1506384000000,0.000000
1506470400000,0.000000
1506556800000,0.000000
1506643200000,0.000000
1506729600000,0.000000
1506816000000,0.000000
1506902400000,0.000000
1506988800000,0.000000
1507075200000,0.000000
1507161600000,0.000000
1507248000000,0.000000
1507334400000,0.000000
1507420800000,0.000000
1507507200000,0.000000
1507593600000,0.000000
1507680000000,0.000000
1507766400000,0.000000
1507852800000,0.000000
1507939200000,0.000000
1508025600000,0.000000
1508112000000,0.000000
1508198400000,0.000000
1508284800000,0.000000
1508371200000,0.000000
1508457600000,0.000000
1508544000000,0.000000
1508630400000,0.000000
1508716800000,0.000000
1508803200000,0.000000
1508889600000,0.000000
1508976000000,0.000000
1509062400000,0.000000
1509148800000,0.000000
1509235200000,0.000000
1509321600000,0.000000
1509408000000,0.000000
1509494400000,0.000000
1509580800000,0.000000
1509667200000,0.000000
1509753600000,0.000000
1509840000000,0.000000
1509926400000,0.000000
1510012800000,0.000000
1510099200000,0.000000
1510185600000,0.000000
1510272000000,0.000000
1510358400000,0.000000
1510444800000,0.000000
1510531200000,0.000000
1510617600000,0.000000
1510704000000,0.000000
1510790400000,0.000000
1510876800000,0.000000
1510963200000,0.000000
1511049600000,0.000000
1511136000000,0.000000
1511222400000,0.000000
1511308800000,0.000000
1511395200000,0.000000
1511481600000,0.000000
1511568000000,0.000000
1511654400000,0.000000
1511740800000,0.000000
1511827200000,0.000000
1511913600000,0.000000
1512000000000,0.000000
1512086400000,0.041719
1512172800000,0.046319
1512259200000,0.058346
1512345600000,0.076466
1512432000000,0.081683
1512518400000,0.163153
1512604800000,0.297494
1512691200000,0.265667
1512777600000,0.211572
1512864000000,0.222210
1512950400000,0.296532
1513036800000,0.285918
1513123200000,0.271833
1513209600000,0.270890
1513296000000,0.270890
1513382400000,0.297475
1513468800000,0.293327
1513555200000,0.293183
1513641600000,0.266933
1513728000000,0.266383
1513814400000,0.266383
1513900800000,0.266383
1513987200000,0.266383
1514073600000,0.266383
1514160000000,0.266383
1514246400000,0.266383
1514332800000,0.266383
1514419200000,0.266383
1514505600000,0.266383
1514592000000,0.266383
1514678400000,0.266383
1514764800000,0.266383
1514851200000,0.266383
1514937600000,0.270530
1515024000000,0.272988
1515110400000,0.307264
1515196800000,0.309168
1515283200000,0.292475
1515369600000,0.269860
1515456000000,0.269363
