open_time_ms,open,high,low,close
1609459200000,28923.63000000,29031.34000000,28690.17000000,28995.13000000
1609462800000,28995.13000000,29470.00000000,28960.35000000,29409.99000000
1609466400000,29410.00000000,29465.26000000,29120.03000000,29194.65000000
1609470000000,29195.25000000,29367.00000000,29150.02000000,29278.40000000
1609473600000,29278.41000000,29395.00000000,29029.40000000,29220.31000000
1609477200000,29220.31000000,29235.28000000,29084.11000000,29187.01000000
1609480800000,29187.01000000,29270.00000000,29077.32000000,29174.35000000
1609484400000,29174.35000000,29191.98000000,28806.54000000,29092.83000000
1609488000000,29092.84000000,29178.03000000,28872.24000000,29000.01000000
1609491600000,29000.01000000,29307.73000000,28970.00000000,29202.21000000
1609495200000,29202.21000000,29344.97000000,29152.88000000,29223.82000000
1609498800000,29223.82000000,29402.57000000,29212.44000000,29313.49000000
1609502400000,29313.49000000,29600.00000000,29150.00000000,29233.49000000
1609506000000,29233.49000000,29470.00000000,29200.00000000,29464.79000000
1609509600000,29464.79000000,29530.00000000,29266.15000000,29327.84000000
1609513200000,29327.83000000,29391.00000000,29030.14000000,29188.67000000
1609516800000,29188.67000000,29360.00000000,29125.00000000,29300.57000000
1609520400000,29300.79000000,29339.76000000,28937.00000000,29079.64000000
1609524000000,29077.59000000,29259.98000000,28624.57000000,29072.70000000
1609527600000,29072.70000000,29125.32000000,28950.00000000,29029.04000000
1609531200000,29029.04000000,29279.72000000,28880.37000000,29200.96000000
1609534800000,29200.97000000,29289.82000000,29130.00000000,29160.39000000
1609538400000,29163.17000000,29326.74000000,29104.57000000,29262.32000000
1609542000000,29262.32000000,29338.89000000,29228.14000000,29331.69000000
1609545600000,29331.70000000,29338.59000000,28946.53000000,29197.48000000
1609549200000,29197.93000000,29400.00000000,29100.00000000,29359.47000000
1609552800000,29359.46000000,29469.00000000,29320.01000000,29323.82000000
1609556400000,29323.82000000,29382.49000000,29256.85000000,29351.95000000
1609560000000,29351.95000000,29396.00000000,29220.00000000,29349.63000000
1609563600000,29349.63000000,29590.00000000,29349.63000000,29589.99000000
1609567200000,29589.99000000,29745.00000000,29450.00000000,29709.07000000
1609570800000,29709.06000000,29820.50000000,29623.31000000,29750.00000000
1609574400000,29751.47000000,29849.11000000,29640.00000000,29844.51000000
1609578000000,29844.52000000,29899.00000000,29578.05000000,29612.87000000
1609581600000,29612.88000000,29829.00000000,29473.91000000,29680.99000000
1609585200000,29679.51000000,29780.53000000,29622.79000000,29755.00000000
1609588800000,29754.99000000,30888.00000000,29741.39000000,30604.03000000
1609592400000,30604.03000000,31561.87000000,30521.00000000,31541.17000000
1609596000000,31546.06000000,31567.89000000,31065.00000000,31290.53000000
1609599600000,31290.53000000,31800.00000000,31236.37000000,31691.29000000
1609603200000,31691.09000000,33000.00000000,31616.42000000,32482.28000000
1609606800000,32484.28000000,32935.00000000,32394.77000000,32856.96000000
1609610400000,32856.95000000,33300.00000000,32421.00000000,32999.98000000
1609614000000,32999.98000000,33220.00000000,32690.00000000,33027.20000000
1609617600000,33027.20000000,33061.37000000,30550.00000000,30667.22000000
1609621200000,30669.43000000,32005.94000000,30300.00000000,31694.59000000
1609624800000,31693.53000000,32311.92000000,31424.96000000,32145.66000000
1609628400000,32143.53000000,32246.67000000,31500.00000000,32178.33000000
1609632000000,32176.45000000,32497.80000000,31962.99000000,32447.94000000
1609635600000,32447.95000000,32790.07000000,32201.00000000,32585.09000000
1609639200000,32583.04000000,32884.09000000,32550.00000000,32741.67000000
1609642800000,32741.68000000,32756.00000000,32404.00000000,32573.87000000
1609646400000,32576.11000000,33250.00000000,32450.00000000,33192.53000000
1609650000000,33192.53000000,34180.00000000,33109.44000000,33758.67000000
1609653600000,33758.67000000,34110.05000000,33651.12000000,33967.13000000
1609657200000,33967.13000000,34778.11000000,33737.19000000,34452.34000000
1609660800000,34451.78000000,34670.41000000,33757.29000000,34367.68000000
1609664400000,34367.35000000,34588.88000000,33800.00000000,34190.55000000
1609668000000,34189.98000000,34350.00000000,33403.00000000,33877.96000000
1609671600000,33877.96000000,34450.00000000,33787.55000000,34413.53000000
1609675200000,34413.53000000,34600.00000000,33928.75000000,34103.72000000
1609678800000,34103.73000000,34385.02000000,33800.00000000,33880.00000000
1609682400000,33877.98000000,34150.00000000,33450.00000000,33811.54000000
1609686000000,33811.54000000,33873.45000000,32727.00000000,33506.62000000
1609689600000,33505.15000000,33822.69000000,32650.00000000,32676.74000000
1609693200000,32676.75000000,33333.33000000,32454.73000000,32909.27000000
1609696800000,32907.51000000,33031.57000000,32267.00000000,32769.76000000
1609700400000,32769.79000000,32930.00000000,32455.71000000,32772.21000000
1609704000000,32775.10000000,33816.00000000,32727.10000000,33726.21000000
1609707600000,33725.72000000,33861.92000000,33506.00000000,33558.34000000
1609711200000,33559.06000000,33661.10000000,33000.00000000,33119.14000000
1609714800000,33119.14000000,33600.00000000,32600.00000000,33000.05000000
1609718400000,33000.05000000,33111.44000000,32400.25000000,32843.88000000
1609722000000,32843.89000000,33327.00000000,32602.47000000,33191.04000000
1609725600000,33191.05000000,33588.00000000,32958.38000000,33454.22000000
1609729200000,33454.21000000,33510.71000000,33160.00000000,33505.16000000
1609732800000,33505.15000000,33600.00000000,33186.14000000,33257.55000000
1609736400000,33257.56000000,33315.90000000,32802.25000000,32813.01000000
1609740000000,32813.01000000,33408.00000000,32813.00000000,33100.02000000
1609743600000,33100.02000000,33148.69000000,31505.00000000,32068.84000000
